age,sex,bmi,weight
25,0,17.51319197,1
35,0,17.5129042,1
18,0,17.51288581,1
23,1,17.51275485,1
30,1,17.51273855,1
26,0,17.51234608,1
32,0,17.51205005,1
25,0,17.51109668,1
34,0,17.51052523,1
20,0,17.51026905,1
31,0,17.51003048,1
18,0,17.51002007,1
23,0,17.50976569,1
32,0,17.50958488,1
30,0,17.50923469,1
30,1,17.50918931,1
32,1,17.50906936,1
24,1,17.508761,1
24,0,17.50822413,1
23,1,17.50783753,1
26,0,17.50773514,1
26,0,17.50760492,1
31,1,17.50711278,1
27,0,17.50645003,1
27,0,17.50635604,1
29,1,17.50635027,1
31,0,17.50617225,1
24,0,17.50601884,1
21,1,17.50555103,1
21,0,17.5053525,1
34,1,17.50515666,1
22,1,17.50473927,1
21,0,17.50418216,1
31,0,17.50407172,1
33,0,17.50352832,1
28,0,17.50333015,1
29,0,17.50277119,1
20,1,17.50270754,1
20,1,17.50206162,1
30,1,17.50190123,1
22,0,17.50177059,1
18,0,17.50154553,1
31,1,17.50085129,1
20,0,17.50066614,1
24,1,17.50065684,1
26,0,17.50049964,1
27,0,17.50047166,1
32,0,17.49955959,1
32,1,17.49955516,1
22,1,17.4991786,1
30,0,17.49911014,1
24,1,17.49907587,1
23,0,17.49897301,1
29,1,17.49890072,1
35,1,17.49876262,1
33,1,17.49732929,1
32,1,17.49626716,1
21,0,17.49539983,1
22,1,17.49523664,1
24,0,17.49456898,1
29,1,17.4945381,1
30,0,17.49449961,1
32,0,17.49422857,1
18,1,17.49323185,1
35,0,17.49321424,1
31,1,17.4920674,1
20,0,17.49173207,1
32,1,17.49146849,1
29,0,17.49146371,1
34,1,17.4914409,1
19,1,17.49112054,1
32,1,17.49111159,1
27,0,17.49038874,1
19,0,17.49024263,1
18,1,17.48992396,1
30,1,17.48962252,1
30,1,17.48938759,1
33,1,17.4893357,1
20,0,17.48927482,1
34,0,17.4892475,1
29,0,17.48889447,1
23,0,17.48852305,1
35,0,17.4882583,1
25,1,17.48802753,1
27,0,17.48775893,1
23,0,17.48767855,1
29,1,17.4872467,1
18,0,17.48637408,1
26,1,17.48624729,1
23,1,17.48588729,1
20,1,17.48585283,1
20,0,17.48541368,1
34,0,17.48506706,1
30,1,17.48476428,1
35,0,17.48456771,1
20,1,17.48446601,1
28,0,17.48443093,1
35,1,17.4843844,1
31,1,17.48387224,1
35,1,17.48386528,1
21,1,17.48369416,1
25,1,17.48338831,1
20,0,17.48320654,1
28,0,17.48318616,1
34,1,17.4822981,1
19,0,17.48207205,1
25,0,17.48202937,1
22,0,17.48198834,1
34,1,17.48166748,1
28,0,17.48115355,1
27,1,17.48113184,1
28,0,17.48106432,1
31,0,17.48087404,1
18,1,17.48085934,1
31,0,17.48080642,1
34,1,17.48025546,1
19,1,17.48,1
27,1,17.47968532,1
29,1,17.47956048,1
19,0,17.47946851,1
20,1,17.47910474,1
20,0,17.47888933,1
32,0,17.47858932,1
22,1,17.47858194,1
30,1,17.47853549,1
24,1,17.47848948,1
33,1,17.47823932,1
25,0,17.47814158,1
24,1,17.47783009,1
22,1,17.47757513,1
21,0,17.4774794,1
28,1,17.47737654,1
22,0,17.47726319,1
32,0,17.47683079,1
21,0,17.47658229,1
22,1,17.47657825,1
20,1,17.47622091,1
32,0,17.47584429,1
29,1,17.47539429,1
29,1,17.47518623,1
22,0,17.47470513,1
24,0,17.47449007,1
18,0,17.47410655,1
30,1,17.47388433,1
35,1,17.47371363,1
28,0,17.47361412,1
26,1,17.47338684,1
26,0,17.47258572,1
34,1,17.47257282,1
20,0,17.47255877,1
19,0,17.47244857,1
33,1,17.47236832,1
25,0,17.47138296,1
30,0,17.47026709,1
25,0,17.47004477,1
30,1,17.46993705,1
35,1,17.46988446,1
20,0,17.46930545,1
26,0,17.46926966,1
25,1,17.46892321,1
31,1,17.4684718,1
30,1,17.468159,1
33,1,17.46681661,1
21,1,17.46656995,1
30,0,17.46650239,1
32,1,17.46644987,1
27,1,17.46625274,1
22,1,17.46615561,1
34,0,17.46536927,1
33,1,17.4651204,1
30,1,17.46472345,1
31,0,17.46432619,1
24,1,17.46393235,1
31,0,17.46354721,1
22,0,17.46319368,1
29,0,17.46269393,1
32,1,17.46250625,1
34,0,17.46236961,1
19,0,17.4622915,1
25,0,17.46159154,1
34,1,17.4615215,1
30,1,17.46132435,1
34,1,17.46121783,1
30,1,17.460938,1
23,1,17.46061822,1
23,1,17.46053599,1
24,1,17.46030676,1
31,0,17.45987856,1
23,0,17.45957376,1
23,0,17.45955653,1
19,0,17.45949446,1
18,0,17.45935381,1
31,1,17.45907282,1
29,0,17.45887975,1
35,1,17.45866807,1
24,0,17.45861777,1
19,1,17.45851184,1
25,0,17.45850427,1
28,0,17.45802358,1
25,1,17.45784977,1
28,0,17.45780286,1
32,0,17.45764123,1
21,1,17.45744563,1
23,1,17.45674078,1
18,1,17.45642984,1
31,1,17.45631405,1
22,1,17.45623398,1
28,1,17.45595482,1
19,0,17.45493595,1
22,0,17.45401956,1
30,0,17.45374215,1
30,1,17.45330598,1
28,0,17.4530295,1
35,1,17.45292879,1
23,0,17.45196604,1
25,1,17.45059971,1
21,1,17.44870061,1
30,0,17.44826214,1
23,1,17.44776605,1
29,0,17.44758114,1
19,0,17.4474311,1
28,0,17.44710563,1
27,0,17.44701992,1
32,1,17.44677931,1
25,1,17.44635858,1
26,0,17.44542359,1
20,0,17.44535413,1
26,0,17.4447934,1
27,1,17.4447017,1
18,0,17.44456441,1
21,0,17.44367342,1
24,1,17.4434577,1
23,1,17.44311006,1
30,1,17.44298095,1
28,0,17.44265597,1
25,0,17.44155411,1
21,0,17.44109558,1
18,1,17.4404946,1
22,1,17.44044637,1
30,1,17.44043854,1
21,0,17.44021783,1
22,0,17.44007833,1
21,1,17.4400115,1
20,1,17.4390279,1
25,0,17.43867588,1
29,0,17.43862437,1
26,1,17.438536,1
18,1,17.43814368,1
26,1,17.43686316,1
35,1,17.43668701,1
31,0,17.43641995,1
19,1,17.43592905,1
34,0,17.43574088,1
35,1,17.43559986,1
35,0,17.43545689,1
25,0,17.43499996,1
28,1,17.4345509,1
27,0,17.43422249,1
30,1,17.43391483,1
34,1,17.43305085,1
28,0,17.43288747,1
18,0,17.43286978,1
22,0,17.43206753,1
24,0,17.43189038,1
33,0,17.4318753,1
32,0,17.43173881,1
25,1,17.43156331,1
26,1,17.43116536,1
25,1,17.43076529,1
21,1,17.43073011,1
22,1,17.43057176,1
35,0,17.42998545,1
18,1,17.4299636,1
35,1,17.42966865,1
32,0,17.42959812,1
32,0,17.42950397,1
25,1,17.42932063,1
29,1,17.4290308,1
19,0,17.42893824,1
34,0,17.42889819,1
24,1,17.42868697,1
27,0,17.42845927,1
24,0,17.4283473,1
21,0,17.42805588,1
28,0,17.42755047,1
35,1,17.42720897,1
25,0,17.42711681,1
32,1,17.42687063,1
34,0,17.42646559,1
23,0,17.42609689,1
29,0,17.42603247,1
31,0,17.42569565,1
34,0,17.42558754,1
29,0,17.42456937,1
22,0,17.42444008,1
22,1,17.423946,1
32,1,17.42344547,1
32,0,17.42332632,1
22,0,17.42235399,1
21,1,17.42232455,1
31,1,17.42227216,1
27,0,17.42203098,1
26,1,17.42170098,1
22,0,17.42158393,1
27,1,17.42144894,1
30,0,17.42133421,1
18,0,17.42098127,1
20,1,17.42096808,1
22,0,17.42076191,1
34,0,17.42051955,1
19,1,17.42037429,1
35,0,17.42030847,1
18,1,17.41982293,1
25,1,17.41879124,1
29,1,17.41849976,1
21,0,17.41813921,1
19,0,17.41811911,1
30,1,17.41799518,1
30,0,17.41780185,1
34,1,17.41757567,1
24,1,17.41734527,1
35,0,17.41716479,1
20,1,17.41697929,1
32,0,17.41644591,1
25,0,17.4163419,1
20,1,17.41631746,1
31,0,17.41620064,1
33,0,17.41603969,1
32,0,17.41587997,1
33,1,17.41545727,1
19,0,17.41445954,1
25,1,17.41411142,1
29,1,17.4140483,1
30,1,17.41393858,1
30,0,17.41377191,1
23,1,17.41375013,1
34,0,17.41359763,1
22,1,17.41356812,1
23,0,17.41316431,1
30,1,17.41270626,1
27,1,17.41235034,1
29,1,17.41230701,1
22,0,17.41150284,1
25,0,17.41105585,1
30,0,17.41097479,1
24,1,17.41055481,1
22,1,17.4104901,1
34,0,17.41025108,1
21,0,17.40927848,1
25,0,17.40922737,1
24,1,17.40915698,1
18,1,17.4086252,1
25,1,17.4085611,1
18,1,17.40832879,1
19,0,17.40827795,1
30,0,17.40801326,1
22,1,17.40754495,1
33,0,17.40754405,1
31,1,17.40703812,1
29,1,17.40695646,1
33,1,17.40533608,1
19,1,17.40532828,1
20,1,17.40531524,1
34,1,17.40526147,1
28,1,17.40515521,1
25,1,17.40507115,1
29,0,17.40397062,1
19,1,17.40238457,1
25,1,17.40232326,1
33,1,17.40203429,1
21,1,17.40193345,1
34,1,17.40172522,1
21,1,17.40131024,1
29,1,17.4005856,1
28,0,17.40005066,1
21,0,17.4,1
24,0,17.39940784,1
25,1,17.3993154,1
24,1,17.3991604,1
22,1,17.39892199,1
20,0,17.39883149,1
32,0,17.39865918,1
28,1,17.39835826,1
18,0,17.39804114,1
34,0,17.39773876,1
33,1,17.3975447,1
25,0,17.396831,1
31,0,17.39526976,1
27,0,17.3948314,1
33,1,17.39458074,1
23,0,17.39401447,1
25,1,17.39395314,1
18,0,17.39345964,1
35,0,17.39310061,1
28,1,17.39301181,1
32,1,17.39298021,1
29,1,17.39277538,1
21,0,17.39276052,1
30,1,17.39252533,1
32,1,17.39233061,1
25,0,17.39224433,1
19,1,17.39177095,1
29,0,17.39147315,1
26,1,17.39144276,1
32,1,17.39117753,1
35,0,17.39091183,1
24,1,17.39087303,1
21,1,17.38990192,1
25,1,17.38974366,1
20,0,17.3892466,1
29,1,17.38840188,1
19,0,17.38828724,1
33,1,17.38822554,1
23,0,17.38800878,1
27,0,17.38769057,1
34,1,17.38711551,1
35,0,17.38653178,1
21,0,17.38619274,1
25,1,17.38603282,1
19,1,17.38595044,1
29,0,17.38580007,1
24,0,17.38549852,1
23,1,17.385,1
25,1,17.3841503,1
30,0,17.3837669,1
34,1,17.38375966,1
33,0,17.38370121,1
33,1,17.38336753,1
23,0,17.38335304,1
27,1,17.38285717,1
19,1,17.38264141,1
29,0,17.38200484,1
24,1,17.38178721,1
21,1,17.38161104,1
26,1,17.38157241,1
23,0,17.3814151,1
21,1,17.38075044,1
19,1,17.37996497,1
20,0,17.3796779,1
27,1,17.37937914,1
23,0,17.37738222,1
21,0,17.37715224,1
24,0,17.37696163,1
31,0,17.37655093,1
23,1,17.37626343,1
25,0,17.37591458,1
30,0,17.3757591,1
27,1,17.37522877,1
18,1,17.37520736,1
20,1,17.37513946,1
24,1,17.37413651,1
30,0,17.37357681,1
25,1,17.37339975,1
34,0,17.37326479,1
23,1,17.37303146,1
22,0,17.37286386,1
20,1,17.37207879,1
19,1,17.37158692,1
34,0,17.37103646,1
19,0,17.37091619,1
22,0,17.37073317,1
34,1,17.37048316,1
31,1,17.37014469,1
29,0,17.36889095,1
33,0,17.36836559,1
19,0,17.36829746,1
30,0,17.36718566,1
20,1,17.34007735,1
18,1,17.33967327,1
18,1,17.33902808,1
29,1,17.33899909,1
26,1,17.3,1
18,1,17.29,1
37,0,17.29,1
28,0,17.29,1
26,0,17.195,1
26,1,17.1,1
21,0,16.815,1
38,1,16.815,1
23,0,16.42441848,1
19,1,16.42284547,1
27,0,16.42281724,1
30,1,16.42198018,1
29,0,16.42112281,1
18,0,16.41886779,1
29,1,16.41886544,1
25,0,16.41836127,1
19,0,16.41830951,1
23,1,16.41733918,1
35,1,16.41596311,1
20,0,16.41511557,1
34,0,16.41477921,1
29,0,16.41398503,1
24,1,16.41318498,1
30,0,16.41226299,1
35,0,16.41094414,1
34,0,16.41078712,1
25,1,16.41063738,1
34,1,16.40997079,1
21,1,16.40924126,1
26,0,16.40580782,1
23,1,16.40580633,1
21,1,16.40401544,1
31,0,16.4037919,1
31,0,16.40093344,1
31,1,16.40027283,1
23,1,16.39968725,1
22,0,16.39706434,1
28,0,16.39623022,1
24,1,16.39584024,1
23,0,16.3952279,1
28,1,16.39433187,1
18,0,16.39409078,1
24,1,16.39260053,1
20,1,16.38978464,1
30,1,16.38860377,1
21,1,16.38843824,1
28,1,16.38842788,1
32,0,16.3882897,1
25,1,16.38818968,1
32,1,16.38818311,1
30,1,16.38812764,1
21,0,16.38656879,1
29,0,16.38440006,1
27,1,16.38423449,1
29,1,16.38402048,1
26,1,16.38336105,1
27,1,16.38123907,1
19,0,16.38100408,1
29,0,16.38043067,1
25,1,16.3802697,1
35,1,16.37992087,1
34,0,16.3798655,1
18,1,16.37797578,1
24,0,16.37723378,1
25,1,16.37717604,1
21,0,16.37700514,1
34,0,16.37687129,1
20,1,16.37528028,1
19,0,16.37503025,1
30,0,16.37495461,1
20,0,16.37398966,1
34,1,16.37368038,1
20,1,16.37161987,1
22,1,16.37126263,1
25,1,16.37047956,1
35,1,16.37018929,1
18,0,16.36722058,1
22,1,16.36690076,1
32,1,16.36623804,1
29,0,16.36591428,1
31,1,16.36539085,1
30,0,16.3639498,1
23,0,16.36197104,1
25,0,16.36053428,1
20,1,16.35870572,1
32,1,16.3579784,1
31,1,16.35781398,1
20,0,16.35671683,1
19,1,16.3564982,1
33,0,16.35629451,1
18,1,16.35486716,1
23,0,16.354638,1
30,1,16.35398379,1
30,1,16.35305212,1
28,1,16.35246486,1
23,0,16.35085964,1
32,0,16.35073842,1
23,0,16.34866068,1
28,1,16.34821798,1
18,1,16.34799515,1
21,0,16.34778511,1
31,0,16.34549194,1
34,0,16.34317919,1
28,1,16.34240753,1
35,0,16.3410818,1
26,0,16.34075836,1
20,1,16.34070359,1
33,1,16.340366,1
34,1,16.34028762,1
28,1,16.3399997,1
25,1,16.33965532,1
23,1,16.33883789,1
26,1,16.33801527,1
30,1,16.33770405,1
27,0,16.33718555,1
32,0,16.33668483,1
26,0,16.33613689,1
32,1,16.33564181,1
18,0,16.33401815,1
28,1,16.33360806,1
34,0,16.33287045,1
30,0,16.33099916,1
26,0,16.32852678,1
34,0,16.32772826,1
22,0,16.32720091,1
22,1,16.32706523,1
23,0,16.32648386,1
20,1,16.32455984,1
30,1,16.3243573,1
24,0,16.32411631,1
19,1,16.32376509,1
24,0,16.32274894,1
21,0,16.32259297,1
24,0,16.32211759,1
29,0,16.31907864,1
35,1,16.31782973,1
19,1,16.31739579,1
18,1,16.31690691,1
23,1,16.31520969,1
33,0,16.31365129,1
26,1,16.3112818,1
34,1,16.31075715,1
23,1,16.30990792,1
31,0,16.30972136,1
23,1,16.30866577,1
19,1,16.30844797,1
30,0,16.30765335,1
28,1,16.30112479,1
26,1,16.29997787,1
19,1,16.29990281,1
34,0,16.29958878,1
24,0,16.29930863,1
26,1,16.29707374,1
31,0,16.29666056,1
24,0,16.29631444,1
21,1,16.29627852,1
30,1,16.29600552,1
22,1,16.29406968,1
24,1,16.29353994,1
29,0,16.29310651,1
31,0,16.29232187,1
25,0,16.2895595,1
19,1,16.28924393,1
30,0,16.28896972,1
24,0,16.28777329,1
35,0,16.28460135,1
18,0,16.28397139,1
33,1,16.28320583,1
33,0,16.28229049,1
25,1,16.28186124,1
32,0,16.28034779,1
26,0,16.28007417,1
27,1,16.2798962,1
25,0,16.27952619,1
30,0,16.27947446,1
33,1,16.27668982,1
27,1,16.27603468,1
22,1,16.27533222,1
30,1,16.27521229,1
30,0,16.27494494,1
30,0,16.27429509,1
33,1,16.27286348,1
32,0,16.26958383,1
23,1,16.26803523,1
22,0,16.26791559,1
30,0,16.26735249,1
29,1,16.26680954,1
19,1,16.26570193,1
35,1,16.26499822,1
20,0,16.26423249,1
23,1,16.26274666,1
27,1,16.26215994,1
25,1,16.26042493,1
34,0,16.25964297,1
26,1,16.2570149,1
18,1,16.2569996,1
24,1,16.25584377,1
34,0,16.25481161,1
32,1,16.25470886,1
19,1,16.24946104,1
28,0,16.24654728,1
26,1,16.24593585,1
31,0,16.24256539,1
18,1,16.2391946,1
18,0,16.23893893,1
34,0,16.23777709,1
29,0,16.23720476,1
35,1,16.23529507,1
35,0,16.2314947,1
21,0,16.23034883,1
23,1,16.22813614,1
34,0,16.22766861,1
28,0,16.22304615,1
34,0,16.2217818,1
33,1,16.22149965,1
34,1,16.22128422,1
21,1,16.22035229,1
22,0,16.2196175,1
20,1,16.21950755,1
24,1,16.21917138,1
23,0,16.21663231,1
25,0,16.21647835,1
19,1,16.2143021,1
35,1,16.21112601,1
26,0,16.21022348,1
22,0,16.20838026,1
21,0,16.20822001,1
26,0,16.2068136,1
22,0,16.20663796,1
29,1,16.20451547,1
26,1,16.19782018,1
35,0,16.19730923,1
20,0,16.19633194,1
27,1,16.19539764,1
33,1,16.19384622,1
34,1,16.19305021,1
25,1,16.19283094,1
31,1,16.19271435,1
26,1,16.19266857,1
18,1,16.19261511,1
33,0,16.18885836,1
20,1,16.18875197,1
22,1,16.18846027,1
20,0,16.18725212,1
25,0,16.18546803,1
33,1,16.18544664,1
33,0,16.18389575,1
20,0,16.18387123,1
32,0,16.18386176,1
34,0,16.18299158,1
31,0,16.18183991,1
26,1,16.18070888,1
21,0,16.17793169,1
30,0,16.17780051,1
27,1,16.17691977,1
23,0,16.17685566,1
35,0,16.17558071,1
20,1,16.17464488,1
34,0,16.17392069,1
29,0,16.17317018,1
26,1,16.17256062,1
30,1,16.17190707,1
20,0,16.17160537,1
25,0,16.17055327,1
18,1,16.17005903,1
30,0,16.1686082,1
35,1,16.16622863,1
24,0,16.16605244,1
18,0,16.16516311,1
32,0,16.16398033,1
20,1,16.16188643,1
18,1,16.16112663,1
30,0,16.16022716,1
19,1,16.15804816,1
30,0,16.15585408,1
34,0,16.15494818,1
29,1,16.15364334,1
34,0,16.15106966,1
28,1,16.15078877,1
31,0,16.14759983,1
22,1,16.14647413,1
27,1,16.14326172,1
27,0,16.14182387,1
20,1,16.14136599,1
26,1,16.13837521,1
30,1,16.13538988,1
29,0,16.13342278,1
26,1,16.13126942,1
27,0,16.13042334,1
22,0,16.12975305,1
24,1,16.12944581,1
20,0,16.12856718,1
29,0,16.12813181,1
35,1,16.12550498,1
18,1,16.12286698,1
24,0,16.12085211,1
27,0,16.12011766,1
20,1,16.11913784,1
19,1,16.11762359,1
26,1,16.11760648,1
26,0,16.1166182,1
26,1,16.11535026,1
32,0,16.11530468,1
33,0,16.11488325,1
31,0,16.11217738,1
18,1,16.11187669,1
19,0,16.11179774,1
31,0,16.11066092,1
21,0,16.11046232,1
24,0,16.11024925,1
34,1,16.10831391,1
30,1,16.10799562,1
32,0,16.10676117,1
28,1,16.10659506,1
34,1,16.10410178,1
32,0,16.10370961,1
18,0,16.10238113,1
29,0,16.09964461,1
19,0,16.09841982,1
23,1,16.09825259,1
35,0,16.09747546,1
28,1,16.09396961,1
33,0,16.093854,1
35,0,16.09161485,1
34,0,16.0897506,1
34,1,16.08841954,1
31,0,16.08712427,1
20,0,16.08643312,1
24,0,16.08544176,1
22,1,16.08538538,1
24,0,16.08408985,1
33,0,16.08365783,1
35,1,16.08295485,1
35,1,16.0828598,1
35,1,16.0794928,1
20,1,16.0771788,1
21,1,16.07642818,1
28,0,16.07485236,1
20,1,16.07243685,1
32,0,16.07163919,1
31,0,16.07157252,1
24,0,16.07150162,1
21,1,16.07058826,1
21,1,16.07051551,1
26,1,16.07005666,1
30,1,16.06555551,1
18,0,16.06458149,1
19,0,16.06355143,1
33,0,16.05986931,1
20,1,16.05857396,1
35,1,16.05742666,1
35,1,16.05712496,1
23,1,16.05700691,1
19,0,16.05474459,1
30,1,16.05252229,1
25,0,16.04922809,1
23,1,16.04762335,1
35,1,16.04070745,1
22,1,16.03908878,1
22,1,16.03447316,1
33,1,16.03234585,1
29,0,16.03212634,1
33,1,16.02498029,1
34,0,16.02415916,1
28,0,16.02376582,1
22,0,16.02109683,1
21,1,16.01721757,1
24,1,16.01398516,1
21,0,16.01369609,1
32,0,16.01202582,1
29,0,16.01103738,1
22,0,16.00969946,1
23,0,16.00646658,1
34,1,16.00537312,1
30,1,16.00353441,1
28,0,16.00044825,1
22,0,16.00014949,1
33,0,15.99983255,1
20,0,15.99872262,1
19,1,15.99713496,1
35,1,15.99540889,1
21,0,15.99342529,1
27,0,15.99182798,1
21,1,15.98983868,1
21,1,15.9883189,1
34,1,15.98538187,1
32,1,15.98536941,1
31,1,15.98439529,1
23,0,15.98286358,1
30,0,15.98265676,1
24,1,15.98189658,1
29,0,15.97914182,1
29,1,15.97634366,1
24,0,15.96999589,1
18,0,15.9683556,1
29,0,15.96566633,1
19,0,15.96449202,1
22,0,15.96317384,1
21,0,15.96226652,1
18,1,15.96,1
20,1,15.9594214,1
18,1,15.95641073,1
21,0,15.95497728,1
18,0,15.95494863,1
25,1,15.95447398,1
30,0,15.953708,1
24,0,15.94682814,1
18,0,15.94640332,1
31,1,15.94182908,1
20,1,15.94181679,1
24,0,15.94116479,1
29,0,15.94089798,1
29,1,15.93879334,1
21,0,15.93648255,1
31,0,15.93632543,1
23,0,15.93320998,1
21,0,15.93306092,1
31,1,15.93267523,1
18,1,15.93201304,1
32,0,15.92539275,1
35,1,15.92435074,1
22,0,15.92328942,1
18,0,15.92125095,1
20,1,15.9197165,1
30,1,15.91962556,1
32,0,15.91613145,1
27,1,15.91608677,1
34,1,15.91516767,1
30,1,15.91404072,1
33,1,15.9133202,1
31,0,15.90969465,1
22,1,15.90681963,1
32,1,15.90073689,1
22,1,15.90043433,1
35,1,15.89909409,1
22,0,15.89590887,1
27,1,15.89490719,1
27,1,15.89402198,1
28,1,15.89317555,1
25,0,15.89218254,1
19,1,15.89124569,1
35,0,15.89004998,1
33,1,15.88843378,1
29,0,15.88641834,1
20,0,15.88461609,1
28,0,15.88450951,1
27,0,15.88374546,1
29,0,15.88367668,1
19,1,15.88256362,1
35,0,15.88171535,1
23,1,15.87672886,1
31,0,15.87670019,1
35,0,15.87596925,1
18,0,15.87492216,1
21,0,15.87474816,1
33,1,15.87473469,1
33,1,15.87459827,1
21,0,15.87214778,1
25,1,15.87197665,1
27,0,15.87048705,1
33,0,15.86917499,1
27,0,15.8685734,1
23,1,15.86580276,1
29,0,15.8631848,1
31,0,15.86263156,1
32,1,15.86159872,1
22,1,15.86053044,1
21,0,15.85781519,1
34,0,15.85741371,1
27,0,15.85419547,1
28,1,15.84649784,1
30,0,15.84575184,1
25,0,15.84119059,1
19,1,15.83998702,1
28,0,15.83612411,1
25,0,15.83177106,1
33,1,15.83137564,1
35,1,15.83132171,1
28,1,15.8259699,1
28,1,15.82559762,1
19,1,15.82353393,1
35,0,15.82270333,1
35,1,15.82187274,1
30,0,15.81931853,1
24,1,15.8152815,1
30,1,15.8129065,1
22,1,15.81231796,1
24,1,15.81160588,1
22,0,15.81014966,1
33,0,15.81001829,1
34,1,15.80888398,1
19,0,15.80741456,1
35,0,15.80001633,1
26,0,15.79581256,1
20,1,15.791412,1
30,1,15.79132466,1
25,0,15.7891578,1
19,1,15.7821308,1
34,1,15.78123043,1
35,1,15.78117682,1
30,1,15.77521434,1
32,0,15.77423469,1
30,0,15.77149945,1
21,0,15.7714429,1
26,0,15.76487488,1
18,0,15.76463322,1
23,0,15.76070507,1
24,1,15.75915207,1
24,1,15.75170496,1
25,0,15.74933468,1
33,1,15.74923857,1
24,1,15.74146988,1
18,0,15.74112352,1
30,1,15.73956023,1
25,0,15.73661639,1
19,0,15.73227499,1
27,0,15.7298168,1
28,0,15.72902352,1
25,0,15.72888912,1
29,1,15.72815617,1
24,1,15.72813304,1
34,0,15.72736448,1
25,0,15.72190613,1
35,0,15.72092546,1
19,1,15.71937584,1
18,1,15.71429528,1
22,1,15.71289427,1
18,0,15.7101817,1
34,1,15.70293793,1
19,1,15.70134086,1
26,1,15.7,1
25,1,15.69603949,1
18,1,15.69550901,1
34,0,15.69540238,1
20,1,15.69284781,1
27,1,15.69079518,1
20,1,15.69072894,1
18,0,15.68798868,1
18,0,15.67939923,1
32,1,15.6791594,1
33,0,15.67838595,1
23,1,15.67713845,1
35,1,15.67456832,1
22,0,15.6690828,1
23,1,15.664145,1
19,0,15.66065194,1
35,1,15.660249,1
21,0,15.65748418,1
29,1,15.65692849,1
29,1,15.65576473,1
21,1,15.65040308,1
27,1,15.64831545,1
24,1,15.64746602,1
29,0,15.64099428,1
31,1,15.63960872,1
35,0,15.6372348,1
21,0,15.63716689,1
35,0,15.6357643,1
31,0,15.634194,1
29,0,15.63363863,1
18,1,15.63012414,1
18,0,15.62722255,1
24,1,15.62693172,1
29,0,15.62612168,1
18,1,15.62562833,1
18,1,15.62171603,1
23,0,15.61926495,1
24,0,15.61867065,1
32,1,15.61553547,1
24,1,15.61511267,1
33,0,15.61375481,1
29,0,15.60839979,1
32,1,15.60690919,1
32,0,15.60666368,1
22,0,15.60435618,1
20,0,15.60333737,1
29,0,15.60011438,1
27,1,15.59883885,1
18,0,15.59625329,1
34,1,15.5956282,1
27,1,15.59466556,1
32,1,15.59383861,1
30,0,15.58895434,1
31,1,15.58636625,1
25,0,15.58365482,1
24,0,15.58307256,1
20,0,15.57957616,1
26,1,15.57486551,1
18,1,15.57191577,1
35,1,15.57109514,1
26,1,15.57077541,1
21,0,15.57066788,1
24,0,15.56798281,1
24,1,15.56203149,1
21,0,15.56147647,1
25,1,15.55790132,1
19,0,15.55621321,1
28,0,15.55488999,1
32,1,15.55447916,1
19,1,15.54889214,1
21,1,15.54723019,1
31,1,15.54374646,1
25,0,15.54161749,1
29,0,15.54089568,1
23,1,15.5339395,1
23,0,15.53371492,1
31,0,15.52145572,1
28,1,15.52086131,1
31,0,15.51997332,1
32,1,15.51758525,1
35,1,15.51747276,1
29,0,15.51485138,1
21,0,15.51408021,1
24,0,15.51264865,1
26,0,15.50986997,1
28,1,15.50859951,1
32,0,15.50849448,1
35,0,15.50691832,1
30,0,15.50241804,1
22,1,15.50004101,1
29,0,15.49142114,1
26,1,15.48379863,1
27,0,15.47995995,1
32,1,15.47090808,1
25,1,15.46659164,1
19,1,15.46371604,1
25,0,15.46159815,1
30,0,15.45534708,1
34,0,15.45437204,1
23,1,15.44439232,1
25,1,15.43992261,1
31,0,15.43980388,1
21,0,15.43793196,1
28,0,15.43328917,1
25,1,15.43223044,1
19,0,15.43144522,1
20,1,15.43115889,1
20,0,15.43008624,1
32,1,15.42993778,1
26,1,15.42503383,1
28,0,15.42373908,1
27,0,15.41872664,1
29,0,15.41255233,1
24,1,15.4090524,1
18,1,15.40260104,1
30,0,15.40193072,1
26,1,15.4,1
34,0,15.39951798,1
34,0,15.3993641,1
23,0,15.39257862,1
19,0,15.39190876,1
21,1,15.39122465,1
19,1,15.38830492,1
32,0,15.38709513,1
26,0,15.37119316,1
33,0,15.37003615,1
19,0,15.36489301,1
19,0,15.36339852,1
22,1,15.3580551,1
20,0,15.35727047,1
32,1,15.35355644,1
25,0,15.35246637,1
27,0,15.34919133,1
32,1,15.34260354,1
35,1,15.33688249,1
34,1,15.33650098,1
33,1,15.33632641,1
21,1,15.33608298,1
19,0,15.33292861,1
27,1,15.33132731,1
19,0,15.32863388,1
34,0,15.31792135,1
31,1,15.31619131,1
31,1,15.31438179,1
18,1,15.31060035,1
20,1,15.31030713,1
33,0,15.3098673,1
33,1,15.30967598,1
28,0,15.30649232,1
23,1,15.30611806,1
26,1,15.30041445,1
32,0,15.29483441,1
18,1,15.28706311,1
24,0,15.28459831,1
19,0,15.28412122,1
21,0,15.28317755,1
21,0,15.27595356,1
34,0,15.26577953,1
22,1,15.25971037,1
24,1,15.25921619,1
32,1,15.24911948,1
31,1,15.23492873,1
22,1,15.23152936,1
28,1,15.22648678,1
31,1,15.22283827,1
18,1,15.21381678,1
21,1,15.1974003,1
24,0,15.19110174,1
